Name,Gender
roxana,0
annamarie,0
layne,1
nico,1
maudie,0
veda,0
davion,1
twila,0
kaylyn,0
dahlia,0
angelita,0
jadyn,0
kitty,0
korey,1
foster,1
letitia,0
jamari,1
katina,0
kamila,0
chana,0
earle,1
adelina,0
shea,0
vern,1
cherry,0
lesa,0
aylin,0
trace,1
valencia,0
danika,0
alfreda,0
cleo,1
cornell,1
dessie,0
tayler,0
jamel,1
marlena,0
claudine,0
izaiah,1
joe,0
breana,0
julien,1
iliana,0
hana,0
rigoberto,1
brycen,1
milan,1
racheal,0
leora,0
cordelia,0
johan,1
farrah,0
triston,1
florine,0
alva,1
booker,1
rhys,1
millicent,0
cristopher,1
maliyah,0
kacey,0
alysha,0
isis,0
tevin,1
ace,1
leia,0
jaron,1
dusty,1
talon,1
demetria,0
patience,0
bo,1
dirk,1
lauri,0
janiyah,0
winona,0
rayna,0
mikel,1
ashlie,0
joseph,0
kaylynn,0
emmitt,1
ariella,0
daren,1
portia,0
laney,0
devonte,1
karly,0
kenton,1
sade,0
blake,0
lacie,0
karli,0
fidel,1
rosalee,0
shantel,0
sage,1
enoch,1
reina,0
pansy,0
alia,0
kolby,1
vida,0
antony,1
kenna,0
michel,1
domenic,1
claud,1
mayme,0
lucian,1
gayla,0
monika,0
buford,1
nathanial,1
rohan,1
freeman,1
lona,0
garth,1
macey,0
mandi,0
denice,0
cayla,0
raina,0
coral,0
deidra,0
ivette,0
alycia,0
marisela,0
mariela,0
carmelo,1
brook,0
scottie,1
octavio,1
lidia,0
catrina,0
sandy,1
vada,0
ayana,0
robby,1
davin,1
karlie,0
gregorio,1
freida,0
kallie,0
rosario,0
kennith,1
felecia,0
christiana,0
manuela,0
retha,0
renata,0
mekhi,1
arlo,1
cordell,1
denzel,1
stevie,0
jaimie,0
lucretia,0
tera,0
beryl,0
mira,0
cherish,0
deven,1
gianni,1
kadence,0
herschel,1
ryland,1
cortez,1
danette,0
rowena,0
everette,1
ivory,0
bernardo,1
joslyn,0
ali,0
wilford,1
ulises,1
ember,0
alvina,0
leota,0
yahir,1
kristofer,1
lenard,1
sandi,0
marva,0
gonzalo,1
luciana,0
benson,1
ansley,0
marybeth,0
gracelyn,0
dinah,0
vonda,0
darien,1
wilburn,1
merry,0
pasquale,1
amani,0
raelyn,0
deann,0
melodie,0
judi,0
magnolia,0
christopher,0
alphonse,1
tatyana,0
nan,0
theodora,0
freddie,0
kason,1
randell,1
edison,1
atticus,1
shellie,0
johnna,0
kelsi,0
marquise,1
janiya,0
margret,0
alonso,1
heriberto,1
delphine,0
jairo,1
jovan,1
karrie,0
dionne,0
christal,0
kathi,0
jaquan,1
sawyer,0
winfred,1
latanya,0
hassan,1
elmo,1
chastity,0
chantal,0
savanah,0
phoenix,0
jayleen,0
emelia,0
gilda,0
hershel,1
lavern,1
maegan,0
bradly,1
nestor,1
arjun,1
george,0
belen,0
tessie,0
haylie,0
chaz,1
mathias,1
jacoby,1
jerrod,1
armani,1
killian,1
fallon,0
ione,0
berniece,0
isabela,0
lon,1
clementine,0
laci,0
lashonda,0
adonis,1
giuliana,0
debby,0
erin,1
jadon,1
jacquelin,0
jensen,1
latrice,0
elouise,0
tisha,0
alysia,0
richard,0
mckinley,0
tiffanie,0
dario,1
rolland,1
sydney,1
madonna,0
yaretzi,0
kaci,0
lisette,0
bennie,0
bobby,0
brant,1
caren,0
shanice,0
treva,0
zechariah,1
danial,1
wilfredo,1
angus,1
lauretta,0
anabel,0
corey,0
zoie,0
gisselle,0
chauncey,1
ryann,0
lyndon,1
tristin,1
german,1
kasandra,0
suzanna,0
natalee,0
celestine,0
landyn,1
tana,0
adaline,0
braylen,1
iola,0
sullivan,1
oma,0
fanny,0
lanny,1
lemuel,1
samson,1
lettie,0
milagros,0
jacques,1
valentin,1
averie,0
shirley,1
omari,1
eliseo,1
lura,0
aleena,0
mckinley,1
barton,1
pattie,0
bronson,1
jaylin,1
bud,1
benton,1
unknown,0
demi,0
alex,0
arely,0
essence,0
rico,1
dino,1
kristyn,0
winter,0
kirstin,0
sarina,0
antionette,0
ally,0
katelin,0
alijah,1
maryam,0
starr,0
kerrie,0
zariah,0
unknown,1
chaim,1
amya,0
aliya,0
marcelo,1
jaylon,1
sunny,0
olin,1
evangelina,0
stacia,0
karol,0
linnea,0
philomena,0
uriah,1
josef,1
jayceon,1
berenice,0
astrid,0
raymundo,1
patrica,0
layton,1
abe,1
brigitte,0
kian,1
shyanne,0
richelle,0
kyle,0
andria,0
cliff,1
griselda,0
chantelle,0
jaida,0
matthias,1
fabiola,0
bernie,1
magdalene,0
liz,0
aliza,0
dottie,0
evelynn,0
myah,0
adelynn,0
georgiana,0
holli,0
enid,0
suzan,0
venus,0
malissa,0
jaycee,0
bree,0
jeanna,0
lucius,1
aracely,0
brylee,0
georgianna,0
paris,1
roxann,0
nakia,0
lainey,0
dominik,1
benedict,1
erna,0
kellan,1
mackenzie,1
dannie,1
jed,1
london,1
rodrick,1
leif,1
katarina,0
jaliyah,0
carli,0
coby,1
gail,1
maurine,0
zaria,0
thiago,1
marlys,0
dovie,0
mac,1
brennen,1
kaya,0
kendal,0
kami,0
maren,0
mariano,1
elda,0
jazmyn,0
cason,1
paloma,0
kamden,1
jamaal,1
corrie,0
errol,1
raleigh,1
brinley,0
keven,1
annetta,0
shiloh,0
ferdinand,1
tracey,1
duke,1
jaylene,0
rob,1
rod,1
asha,0
emersyn,0
kimber,0
emmy,0
allene,0
caylee,0
lindy,0
lorine,0
daniel,0
agatha,0
mireya,0
hayes,1
river,0
kaliyah,0
alessandro,1
alva,0
jules,1
noble,1
alene,0
alexandrea,0
vincenzo,1
misti,0
thomas,0
harriette,0
carol,1
broderick,1
braelyn,0
reta,0
estevan,1
federico,1
lolita,0
jaydon,1
tyrese,1
lakesha,0
ambrose,1
blakely,0
oren,1
robbin,0
luanne,0
jaylah,0
shea,1
stephon,1
lucien,1
cale,1
turner,1
wilton,1
briella,0
yazmin,0
adrien,1
doretha,0
addisyn,0
selah,0
lyman,1
kole,1
davina,0
francesco,1
cristy,0
shakira,0
ofelia,0
darleen,0
delois,0
nylah,0
dashawn,1
lizeth,0
aryanna,0
gertie,0
jerrold,1
stan,1
daria,0
delma,0
kayley,0
elana,0
kenia,0
charley,0
ivory,1
santino,1
estela,0
shanda,0
arron,1
dimitri,1
finnegan,1
kianna,0
omer,1
emmalee,0
jaylynn,0
tylor,1
aiyana,0
zack,1
salma,0
anabelle,0
chandler,0
simeon,1
fredric,1
jabari,1
marjory,0
kash,1
keon,1
lachlan,1
marcela,0
livia,0
marques,1
misael,1
montana,0
thad,1
andreas,1
darrick,1
aja,0
mercy,0
siena,0
samir,1
giana,0
charla,0
devyn,0
milford,1
justus,1
emile,1
mazie,0
jaiden,0
eloy,1
jacquline,0
tena,0
donavan,1
evalyn,0
malakai,1
starla,0
lorri,0
xiomara,0
odis,1
vesta,0
geri,0
dax,1
keagan,1
buster,1
hoyt,1
journee,0
sydnee,0
sherlyn,0
yareli,0
kala,0
madilynn,0
luka,1
malaysia,0
daxton,1
kia,0
miah,0
verda,0
newton,1
darby,0
remi,0
kimora,0
zora,0
alesha,0
dangelo,1
bertram,1
austen,1
valentino,1
lindsey,1
sharyn,0
cathrine,0
barbra,0
belva,0
raymon,1
dorene,0
deonte,1
dani,0
kip,1
antonette,0
germaine,0
brisa,0
orval,1
jeana,0
abner,1
linnie,0
beckham,1
cecily,0
efren,1
palmer,1
saige,0
alani,0
boston,1
zuri,0
devante,1
jaelynn,0
lorne,1
kale,1
westley,1
isidro,1
madison,1
amelie,0
deacon,1
abril,0
toby,0
audrina,0
niko,1
madalynn,0
tod,1
kenyon,1
napoleon,1
cindi,0
jaylin,0
mose,1
rosalia,0
yosef,1
iesha,0
lilyana,0
leighton,1
ona,0
alyse,0
lissette,0
jamila,0
moira,0
marcellus,1
garrison,1
sabina,0
una,0
quinten,1
rey,1
siobhan,0
giancarlo,1
rubi,0
nikolai,1
stanford,1
armani,0
yusuf,1
jenelle,0
tyron,1
joana,0
warner,1
carmel,0
ronnie,0
patsy,1
roma,0
cannon,1
freya,0
kaycee,0
hellen,0
susannah,0
ami,0
daquan,1
candi,0
cecil,0
lyndsay,0
keyla,0
destini,0
sariah,0
sammie,0
shonda,0
aric,1
dwain,1
elvia,0
zayne,1
destiney,0
miller,1
daron,1
odin,1
danita,0
lenny,1
franco,1
star,0
delmer,1
renita,0
elida,0
zola,0
shyla,0
corinna,0
zaiden,1
jacey,0
darrius,1
legend,1
raheem,1
drew,0
abdullah,1
kyrie,1
velda,0
lashawn,0
juliann,0
alesia,0
jayde,0
laureen,0
maleah,0
columbus,1
danelle,0
hezekiah,1
valorie,0
kayden,0
korbin,1
ginny,0
charleen,0
nicky,1
kayleen,0
emmie,0
karley,0
dandre,1
niki,0
kalyn,0
jerold,1
anthony,0
rivka,0
halie,0
jerrell,1
marilee,0
soren,1
callum,1
olen,1
cletus,1
sky,0
dania,0
genaro,1
jedidiah,1
pamala,0
imelda,0
yessenia,0
raiden,1
blaise,1
roseanne,0
collette,0
hamza,1
braiden,1
anson,1
emerald,0
elroy,1
rikki,0
peggie,0
katerina,0
dorris,0
amaris,0
ashely,0
leyla,0
sol,1
kandice,0
ellsworth,1
salina,0
leandro,1
vernice,0
taliyah,0
arden,1
tamela,0
jamil,1
mathilda,0
kinsey,0
cristobal,1
charli,0
lyn,0
dee,1
tosha,0
hettie,0
berta,0
bowen,1
anais,0
yaritza,0
stefani,0
eryn,0
tory,1
elia,0
xzavier,1
kristian,0
kasen,1
amiya,0
nikole,0
krysta,0
rory,0
dewitt,1
bess,0
gracelynn,0
kassie,0
burl,1
nicola,0
mariann,0
miya,0
flor,0
nedra,0
dorcas,0
daleyza,0
donnie,0
alpha,0
shelli,0
vernell,0
kylan,1
seamus,1
elyssa,0
michell,0
tressa,0
ariah,0
danae,0
alysa,0
tad,1
stormy,0
maryjo,0
tristian,1
leandra,0
eliot,1
aurelio,1
rogers,1
tonja,0
twyla,0
selene,0
ike,1
case,1
unique,0
rubin,1
tegan,0
gene,0
bryn,0
eboni,0
connie,1
cory,0
leonora,0
darion,1
aletha,0
sherrill,0
ruthann,0
carmelita,0
kaiya,0
johnson,1
reagan,1
lani,0
remy,1
lonnie,0
meadow,0
rubye,0
mimi,0
jorden,1
nelly,0
marcelino,1
latosha,0
chiquita,0
arlen,1
amirah,0
juniper,0
socorro,0
dereck,1
monserrat,0
bristol,0
jaunita,0
evelin,0
britany,0
carson,0
huey,1
gabriel,0
kisha,0
edwardo,1
priya,0
lucero,0
kayli,0
lavern,0
kayson,1
garnet,0
kamari,1
giuseppe,1
carleen,0
jacky,1
hilton,1
jamey,1
jaylee,0
laquita,0
ford,1
julieta,0
shaylee,0
allyssa,0
dortha,0
kennedy,1
keila,0
jamarion,1
marnie,0
calista,0
ima,0
ephraim,1
frida,0
lars,1
shay,0
murphy,1
dillan,1
noelia,0
shameka,0
richie,1
leighton,0
marlyn,0
sincere,1
paislee,0
tristan,0
eliezer,1
alexandro,1
tawana,0
khadijah,0
nathaly,0
jaxton,1
mariel,0
lucie,0
samira,0
ivana,0
joleen,0
taya,0
branson,1
channing,1
bodhi,1
janeen,0
wilber,1
joey,0
bettina,0
gerry,0
melvina,0
alannah,0
kaylen,0
darci,0
marlo,0
stanton,1
ivanna,0
eden,1
brittni,0
jessi,0
vikki,0
milan,0
lilianna,0
terese,0
arlie,1
kandace,0
sharla,0
floy,0
felton,1
khalid,1
joycelyn,0
vanesa,0
harlow,0
lazaro,1
teressa,0
burt,1
giovani,1
karmen,0
rosita,0
elianna,0
donn,1
annabell,0
emmalyn,0
lavina,0
valery,0
vivien,0
nanci,0
travon,1
annalee,0
theda,0
aryan,1
alexzander,1
antwon,1
kamron,1
bonny,0
lacy,1
natalya,0
zain,1
aryana,0
haywood,1
idella,0
adina,0
kaela,0
devyn,1
demario,1
harmon,1
shante,0
lue,0
lonny,1
mickey,0
trever,1
denisse,0
eleanora,0
toney,1
aleta,0
litzy,0
draven,1
lexus,0
blaze,1
karma,0
johana,0
sarahi,0
otha,1
eloisa,0
jazlynn,0
anders,1
adriane,0
blanch,0
oakley,1
juli,0
akeem,1
kai,0
leigh,1
artie,0
carolynn,0
fritz,1
caryl,0
baron,1
jerod,1
maximo,1
estefania,0
felisha,0
ardis,0
joan,1
whitney,1
violeta,0
rashawn,1
galilea,0
leigha,0
nicki,0
nila,0
addilyn,0
maxim,1
akira,0
kelley,1
buck,1
jackeline,0
jessika,0
alba,0
saniya,0
adria,0
baby,1
cedrick,1
arnulfo,1
darron,1
nannette,0
jakayla,0
darian,0
keshia,0
valentine,1
hortense,0
zahra,0
keeley,0
chanda,0
mittie,0
carlotta,0
maisie,0
shaniya,0
leander,1
azalea,0
lavon,0
karon,0
kelton,1
brigid,0
nicolle,0
tayla,0
maira,0
pearline,0
sharonda,0
makena,0
kaylah,0
dawna,0
amberly,0
mika,0
andrea,1
corrina,0
charline,0
ashli,0
hamilton,1
treasure,0
karis,0
dayanara,0
karsyn,0
nevin,1
kenley,0
shyann,0
jovani,1
meta,0
princeton,1
adell,0
verla,0
josette,0
leone,0
constantine,1
venessa,0
kalvin,1
kraig,1
darcy,1
teena,0
lindsay,1
nathen,1
cinthia,0
giovanny,1
cain,1
margarette,0
braelynn,0
maribeth,0
britton,1
isai,1
tariq,1
myrtis,0
breann,0
emmet,1
camren,1
cassius,1
sommer,0
baby,0
rhianna,0
shanika,0
gaylord,1
jagger,1
russ,1
matthew,0
saniyah,0
brandan,1
semaj,1
bryana,0
ivonne,0
kathryne,0
elian,1
carrol,1
abdul,1
stephenie,0
danyelle,0
golda,0
jocelynn,0
noor,0
leatha,0
maybelle,0
mellissa,0
yoselin,0
mauro,1
lupe,1
darcie,0
hadassah,0
franklyn,1
zion,0
kristan,0
ishmael,1
ramsey,1
alayah,0
jasmyn,0
abigayle,0
derrell,1
evette,0
ayesha,0
paul,0
lauren,1
art,1
jalisa,0
antone,1
carroll,0
brigette,0
prudence,0
chet,1
orpha,0
anabella,0
memphis,1
ira,0
averi,0
harper,1
karolyn,0
santana,0
verne,1
edgardo,1
brandt,1
kelsea,0
hailie,0
leatrice,0
tamar,0
brandee,0
aliana,0
eleni,0
gaye,0
lida,0
ronin,1
novella,0
shamar,1
domonique,0
williams,1
arden,0
leopoldo,1
javion,1
tenley,0
lennox,1
emmaline,0
roseanna,0
jair,1
hyman,1
rayne,0
jamir,1
douglass,1
demond,1
latricia,0
normand,1
jade,1
leonidas,1
serina,0
carter,0
vickey,0
coty,1
jonnie,0
shae,0
ines,0
leonor,0
yuliana,0
pennie,0
camilo,1
rayan,1
gwyneth,0
orin,1
dontae,1
reanna,0
missy,0
fawn,0
joi,0
lesli,0
kandi,0
lovie,0
malaya,0
atlas,1
yehuda,1
janay,0
harlee,0
lilith,0
rihanna,0
jenni,0
menachem,1
katia,0
koby,1
kelsey,1
deron,1
lisbeth,0
reyes,1
nathalia,0
hobert,1
briley,0
aarav,1
venita,0
oralia,0
alfonzo,1
hendrix,1
graeme,1
whitley,0
tanesha,0
berry,1
nichelle,0
areli,0
sheridan,0
abagail,0
charleigh,0
mitch,1
shirlee,0
gannon,1
waldo,1
jessa,0
maximillian,1
ean,1
mustafa,1
rollin,1
aretha,0
jonna,0
elden,1
kattie,0
oswaldo,1
yajaira,0
aviana,0
carolann,0
walton,1
zeke,1
mai,0
ashtyn,0
abigale,0
andra,0
lizabeth,0
cheryle,0
lennon,1
orrin,1
sherwood,1
bishop,1
keshawn,1
cathie,0
isadore,1
aloysius,1
donald,0
annalisa,0
era,0
mariyah,0
derik,1
talmadge,1
ora,1
jemma,0
kevin,0
rosario,1
lucio,1
samual,1
val,1
saylor,0
cal,1
candis,0
garfield,1
johnpaul,1
nixon,1
ardith,0
merritt,1
nelle,0
meg,0
yasmeen,0
vladimir,1
shira,0
jaidyn,0
marcello,1
zakary,1
linsey,0
cami,0
tatianna,0
shamika,0
sloan,0
kortney,0
zena,0
chanelle,0
chyna,0
stephani,0
shanta,0
rupert,1
dejuan,1
rosina,0
garrick,1
claudio,1
adella,0
zavier,1
shelbie,0
rayford,1
charisse,0
syble,0
jordy,1
campbell,0
easter,0
tre,1
arlette,0
lorelai,0
adilene,0
hardy,1
carleigh,0
ronaldo,1
ireland,0
granville,1
shelbi,0
lupita,0
shaquille,1
gerri,0
joshua,0
deshaun,1
keyon,1
melonie,0
judie,0
katlin,0
cody,0
anjali,0
bronwyn,0
karie,0
kesha,0
demarco,1
annelise,0
kenneth,0
harland,1
boyce,1
krystina,0
oleta,0
kensley,0
marin,0
filomena,0
dorsey,1
edd,1
ray,0
edward,0
makai,1
rona,0
nya,0
emory,0
charissa,0
jessenia,0
joellen,0
jasiah,1
lailah,0
dian,0
cary,0
jamarcus,1
kyree,1
billy,0
sanaa,0
davian,1
malcom,1
elizabeth,1
shannan,0
milena,0
sunshine,0
hulda,0
destin,1
marcelle,0
gustave,1
zainab,0
shantell,0
dock,1
kyndall,0
lynsey,0
callen,1
brea,0
charlize,0
jannette,0
shaniqua,0
marquez,1
aya,0
delano,1
farah,0
isela,0
joanie,0
keanu,1
junius,1
tressie,0
kandy,0
laylah,0
jason,0
caleigh,0
kalie,0
kaylene,0
madden,1
riya,0
rosendo,1
adelle,0
kyson,1
ernestina,0
deion,1
heidy,0
marshal,1
mahlon,1
azaria,0
zaire,1
aydan,1
donavon,1
ilana,0
savana,0
mozelle,0
andrew,0
amare,1
trena,0
artis,1
tobin,1
trinidad,1
jerilyn,0
bambi,0
jerrie,0
arvin,1
devan,0
tye,1
greggory,1
sydni,0
jaylyn,0
wynter,0
alaya,0
norine,0
syed,1
meryl,0
jacalyn,0
donita,0
jovanni,1
roxane,0
garett,1
shara,0
delvin,1
marlen,0
pilar,0
judd,1
jamya,0
kacy,0
dalila,0
stetson,1
concepcion,0
lakeshia,0
salena,0
karim,1
kati,0
kora,0
soraya,0
winnifred,0
nikhil,1
lillianna,0
wylie,1
lavinia,0
caesar,1
jeanetta,0
alexandre,1
laron,1
latonia,0
vina,0
jennifer,1
regis,1
cambria,0
eldridge,1
cailyn,0
jacquelynn,0
deandra,0
jordyn,1
louann,0
elvera,0
sherie,0
casie,0
shon,1
langston,1
jewel,1
tarah,0
ileana,0
kylah,0
winfield,1
romona,0
grecia,0
laken,0
jazmyne,0
yisroel,1
anneliese,0
brittanie,0
ayleen,0
adelia,0
tawnya,0
alvis,1
hayleigh,0
lianna,0
aydin,1
dasia,0
torrey,1
albertha,0
mordechai,1
hosea,1
jayna,0
domenick,1
kevon,1
johnie,0
von,1
hakeem,1
stone,1
kathlyn,0
curtiss,1
braylee,0
tatum,1
marita,0
cydney,0
elwin,1
chace,1
levon,1
darell,1
sydnie,0
evonne,0
anisa,0
sarita,0
jesica,0
kya,0
lanette,0
darline,0
reilly,0
hayward,1
randy,0
breonna,0
ayaan,1
dallin,1
nyasia,0
lylah,0
jeromy,1
afton,0
leslee,0
patricia,1
kalli,0
yousef,1
leisa,0
vienna,0
glynn,1
chiara,0
sabra,0
konner,1
shanon,0
wren,0
santana,1
eleazar,1
windy,0
kingsley,1
noa,0
frances,1
malka,0
madisen,0
yahaira,0
magaly,0
evans,1
nada,0
avianna,0
immanuel,1
denton,1
jaeden,1
nyah,0
antione,1
marvel,0
tyshawn,1
arian,1
christene,0
paityn,0
zaniyah,0
brandyn,1
konnor,1
rubie,0
arther,1
fran,0
alda,0
gayle,1
avah,0
xochitl,0
taj,1
albina,0
racquel,0
lashanda,0
campbell,1
jerimiah,1
jaren,1
gisele,0
jacque,0
norberto,1
edie,0
gavyn,1
lanie,0
dori,0
kadin,1
nena,0
ariyah,0
kamilah,0
shalonda,0
shoshana,0
vilma,0
britni,0
taniya,0
alize,0
caitlynn,0
lyda,0
lesley,1
margarett,0
shanell,0
casimir,1
wally,1
zina,0
aditya,1
geralyn,0
bethel,0
shirlene,0
donell,1
brain,1
linden,1
desire,0
ouida,0
margarito,1
tresa,0
carleton,1
remy,0
brionna,0
tyesha,0
shad,1
rylan,0
sylas,1
jaimee,0
mellisa,0
teagan,1
ameer,1
gil,1
lavon,1
austin,0
evelina,0
aaden,1
janey,0
bilal,1
alyssia,0
casper,1
lawerence,1
flynn,1
lafayette,1
estefany,0
jevon,1
rylee,1
emogene,0
eugenio,1
keara,0
brian,0
dorinda,0
aundrea,0
esme,0
slade,1
jai,1
madaline,0
amia,0
everleigh,0
wes,1
tanika,0
deric,1
meyer,1
britt,1
jesenia,0
remington,0
rueben,1
cherise,0
alford,1
alexander,0
norene,0
lorinda,0
melia,0
hernan,1
dorotha,0
jeramy,1
brannon,1
anastacia,0
enrico,1
rasheed,1
kendyl,0
austyn,1
antonella,0
lorin,1
shanelle,0
westin,1
jaci,0
jessy,1
andi,0
alyvia,0
yamileth,0
emani,0
waymon,1
celena,0
jalyn,0
iyana,0
anisha,0
kolten,1
myranda,0
steven,0
fermin,1
alora,0
giles,1
kendell,1
neha,0
fisher,1
jerrica,0
santo,1
mikael,1
roni,0
cataleya,0
gareth,1
ryne,1
yaakov,1
gearldine,0
jasen,1
ferne,0
maxie,1
brandon,0
arnoldo,1
zaid,1
glendon,1
elizebeth,0
delton,1
reynold,1
ronna,0
cassondra,0
erlinda,0
frank,0
shani,0
lucious,1
rian,1
smith,1
mark,0
bridger,1
jewell,1
unnamed,1
bernita,0
milana,0
braulio,1
tyrus,1
kaeden,1
beverly,1
carin,0
tasia,0
abdiel,1
china,0
tripp,1
carnell,1
makaila,0
analia,0
cinda,0
adalberto,1
allegra,0
florene,0
kamille,0
blythe,0
dorian,0
holland,0
kendal,1
alethea,0
violette,0
mindi,0
eric,0
karri,0
shiela,0
kalen,1
daisha,0
natali,0
shasta,0
henri,1
nate,1
cristin,0
linus,1
christophe,1
ajay,1
malika,0
iyanna,0
gibson,1
kalia,0
deasia,0
jeramiah,1
hilario,1
alaysia,0
vergie,0
aaron,0
everardo,1
audriana,0
shay,1
hali,0
keli,0
kailani,0
iman,0
denisha,0
pricilla,0
barron,1
daryl,0
lennie,0
alida,0
samatha,0
timothy,0
leana,0
jaxen,1
henry,0
marcell,1
jalynn,0
dannielle,0
cleve,1
elliot,0
kalani,0
jolynn,0
abelardo,1
dusty,0
dedra,0
landry,1
winford,1
paulo,1
crista,0
trevin,1
rina,0
elliott,0
carie,0
jeane,0
shreya,0
luigi,1
elora,0
debrah,0
len,1
tawny,0
anitra,0
eulalia,0
giavanna,0
jaylen,0
zona,0
alessia,0
marko,1
janeth,0
boris,1
anjelica,0
thor,1
zayn,1
shiloh,1
kasie,0
montserrat,0
roel,1
chrissy,0
jovanny,1
mechelle,0
maddie,0
jeremie,1
merrick,1
carolee,0
lavada,0
dominque,0
dickie,1
dedrick,1
stephaine,0
dylon,1
maria,1
tremaine,1
isreal,1
bradyn,1
shmuel,1
kenyatta,0
ethelyn,0
sami,1
melony,0
webster,1
kirstie,0
hollis,0
azariah,0
kaylan,0
gauge,1
reilly,1
diya,0
audrianna,0
renea,0
dwaine,1
aliah,0
esta,0
franchesca,0
monet,0
hasan,1
zenobia,0
melvyn,1
terrill,1
jovany,1
cherrie,0
almeda,0
yamilet,0
elna,0
evan,0
ottis,1
johann,1
krysten,0
kimberly,1
mallorie,0
myrtie,0
carrol,0
zariyah,0
albin,1
calli,0
ricki,0
elin,0
jericho,1
herlinda,0
holley,0
ladarius,1
horacio,1
ellis,0
kynlee,0
artie,1
priscila,0
davonte,1
montgomery,1
liv,0
katalina,0
vita,0
justyn,1
oran,1
sibyl,0
adrain,1
delanie,0
zula,0
jacinda,0
jose,0
porsha,0
jennings,1
blane,1
georgene,0
jaylan,1
jarrell,1
lita,0
farrell,1
markell,1
crosby,1
santa,0
jailyn,0
carlyn,0
leena,0
karleigh,0
myrtice,0
wardell,1
elicia,0
marti,0
jeraldine,0
tiera,0
migdalia,0
annaliese,0
markel,1
trinidad,0
marylin,0
clem,1
crawford,1
jaleel,1
casen,1
linette,0
trystan,1
sherita,0
rana,0
kye,1
aleigha,0
fredy,1
keren,0
savion,1
blaire,0
watson,1
shlomo,1
halley,0
armond,1
elmira,0
meghann,0
jere,1
jordynn,0
julisa,0
meredith,1
damarion,1
melani,0
canaan,1
marley,1
oakley,0
gearld,1
tabetha,0
benjiman,1
grayce,0
bayleigh,0
schuyler,1
torin,1
tristen,0
kristoffer,1
jordin,0
cristine,0
velva,0
viridiana,0
jammie,0
leesa,0
melton,1
sharee,0
arman,1
lilla,0
leeroy,1
corwin,1
kyndal,0
gaige,1
del,1
gaynell,0
aislinn,0
clair,0
yara,0
merton,1
rich,1
demetra,0
timmothy,1
delphia,0
lennon,0
dameon,1
elina,0
glory,0
chelsi,0
alisson,0
richmond,1
kaelynn,0
felice,0
patricio,1
naya,0
darold,1
aubri,0
estell,0
magnus,1
cherri,0
presley,1
colter,1
darrion,1
ridge,1
catina,0
justin,0
chante,0
woody,1
ransom,1
jamia,0
suzy,0
august,0
shavon,0
echo,0
luana,0
reymundo,1
stevan,1
karlene,0
kenisha,0
poppy,0
raylene,0
ryley,1
ely,1
justen,1
lynwood,1
rayden,1
laurene,0
niya,0
rowland,1
samiyah,0
tawanda,0
kathaleen,0
isha,0
sofie,0
verona,0
bartholomew,1
estefani,0
kameron,0
rowen,1
infant,1
barbara,1
kairi,0
brennon,1
jocelyne,0
audie,1
braedon,1
emmeline,0
eamon,1
sherryl,0
risa,0
jerad,1
acacia,0
quiana,0
nalani,0
odell,0
davida,0
marleen,0
adolphus,1
niles,1
fonda,0
janiah,0
simran,0
gray,1
raylan,1
armaan,1
joseluis,1
toya,0
loy,1
callan,1
cruz,0
amar,1
spencer,0
fay,1
aubrianna,0
gisela,0
symone,0
alexys,0
charis,0
jefferey,1
domenico,1
carma,0
kirby,0
stefany,0
yair,1
colby,0
mirna,0
clarance,1
avi,1
obie,1
sahara,0
hampton,1
mikala,0
jacqulyn,0
sana,0
loyal,1
jelani,1
vidal,1
naima,0
vernita,0
eda,0
suzann,0
elysia,0
inga,0
gustav,1
soledad,0
maiya,0
sherilyn,0
delana,0
kindra,0
oswald,1
shimon,1
eldora,0
ocie,0
ammon,1
marty,0
abrianna,0
jerica,0
bonnie,1
barbie,0
jasmyne,0
sylvie,0
alvie,1
tawanna,0
jered,1
arianne,0
liane,0
tarik,1
edson,1
yitzchok,1
audry,0
landry,0
alexi,0
layne,0
neveah,0
josefa,0
jacinta,0
elayna,0
lissa,0
martez,1
reno,1
jessica,1
lilyan,0
ritchie,1
sudie,0
maliah,0
haven,1
gigi,0
apollo,1
henley,0
cleta,0
scarlette,0
bertrand,1
cammie,0
willian,1
lu,0
aminah,0
grey,1
tremayne,1
dariel,1
lane,0
dell,1
tavon,1
rachell,0
ishaan,1
refugio,1
alisia,0
malorie,0
marielle,0
promise,0
camryn,1
donta,1
kyron,1
reinaldo,1
general,1
theadore,1
analise,0
lilyanna,0
lyra,0
kelby,1
izabelle,0
kailynn,0
early,1
nikia,0
katlynn,0
alek,1
jayme,1
joselin,0
kayle,0
hortencia,0
page,0
charlette,0
shawnee,0
evelyne,0
tory,0
hermon,1
brittny,0
jaycob,1
loni,0
maxie,0
elmore,1
delfina,0
kimberli,0
gaston,1
vernie,0
tyrel,1
corene,0
kalee,0
rishi,1
aiyanna,0
milani,0
luvenia,0
tangela,0
yolonda,0
gretta,0
raeann,0
heavenly,0
edsel,1
henderson,1
prentice,1
adyson,0
clyde,0
elgin,1
wayland,1
sharen,0
larue,0
ronald,0
samaria,0
lino,1
dilan,1
pearl,1
isobel,0
elayne,0
jackelyn,0
michal,0
nella,0
dempsey,1
erasmo,1
devorah,0
ema,0
leeanna,0
desean,1
dayne,1
jonathan,0
reece,0
kamryn,1
tierney,0
kenji,1
